ITA,Campania
ITA,Apulia
ITA,Apulia
ITA,Campania
ITA,Toscana
ITA,Apulia
ITA,Toscana
ITA,Piemonte
ITA,Emilia-Romagna
ITA,Marche
TMP,Dili
AUT,Wien
AUT,Steiermark
AUT,North Austria
AUT,Salzburg
AUT,Tiroli
JAM,St. Catherine
JAM,St. Andrew
JAM,St. Andrew
JPN,Tokyo-to
JPN,Kanagawa
JPN,Osaka
JPN,Aichi
JPN,Hokkaido
JPN,Kyoto
JPN,Hyogo
JPN,Fukuoka
JPN,Kanagawa
JPN,Hiroshima
JPN,Fukuoka
JPN,Miyagi
JPN,Chiba
JPN,Osaka
JPN,Kumamoto
JPN,Okayama
JPN,Kanagawa
JPN,Shizuoka
JPN,Kagoshima
JPN,Chiba
JPN,Osaka
JPN,Tokyo-to
JPN,Niigata
JPN,Hyogo
JPN,Hyogo
JPN,Shizuoka
JPN,Saitama
JPN,Ehime
JPN,Chiba
JPN,Ishikawa
JPN,Saitama
JPN,Chiba
JPN,Saitama
JPN,Tochigi
JPN,Oita
JPN,Nagasaki
JPN,Kanagawa
JPN,Okayama
JPN,Gifu
JPN,Osaka
JPN,Hyogo
JPN,Osaka
JPN,Wakayama
JPN,Hiroshima
JPN,Kanagawa
JPN,Hokkaido
JPN,Tokyo-to
JPN,Nara
JPN,Osaka
JPN,Fukushima
JPN,Nagano
JPN,Aichi
JPN,Aichi
JPN,Osaka
JPN,Kagawa
JPN,Fukushima
JPN,Aichi
JPN,Saitama
JPN,Saitama
JPN,Toyama
JPN,Kochi
JPN,Chiba
JPN,Akita
JPN,Miyazaki
JPN,Saitama
JPN,Okinawa
JPN,Aomori
JPN,Hokkaido
JPN,Hyogo
JPN,Mie
JPN,Fukushima
JPN,Iwate
JPN,Gumma
JPN,Aichi
JPN,Shiga
JPN,Chiba
JPN,Osaka
JPN,Aichi
JPN,Tokushima
JPN,Hyogo
JPN,Osaka
JPN,Osaka
JPN,Yamaguchi
JPN,Yamagata
JPN,Fukui
JPN,Kanagawa
JPN,Ibaragi
JPN,Nagasaki
JPN,Aomori
JPN,Gumma
JPN,Shizuoka
JPN,Fukuoka
JPN,Shizuoka
JPN,Saitama
JPN,Tokyo-to
JPN,Kanagawa
JPN,Kanagawa
JPN,Shizuoka
JPN,Saitama
JPN,Kanagawa
JPN,Nagano
JPN,Hiroshima
JPN,Hyogo
JPN,Saitama
JPN,Tokyo-to
JPN,Kanagawa
JPN,Yamanashi
JPN,Hokkaido
JPN,Osaka
JPN,Ibaragi
JPN,Niigata
JPN,Hyogo
JPN,Kyoto
JPN,Mie
JPN,Aomori
JPN,Yamaguchi
JPN,Tokyo-to
JPN,Toyama
JPN,Hokkaido
JPN,Hokkaido
JPN,Saga
JPN,Chiba
JPN,Kanagawa
JPN,Tokyo-to
JPN,Osaka
JPN,Tokyo-to
JPN,Kanagawa
JPN,Tochigi
JPN,Mie
JPN,Saitama
JPN,Chiba
JPN,Ibaragi
JPN,Tokyo-to
JPN,Saitama
JPN,Osaka
JPN,Hokkaido
JPN,Aichi
JPN,Chiba
JPN,Tochigi
JPN,Gifu
JPN,Shimane
JPN,Hyogo
JPN,Tokyo-to
JPN,Saitama
JPN,Chiba
JPN,Tottori
JPN,Ibaragi
JPN,Saitama
JPN,Gumma
JPN,Fukuoka
JPN,Aichi
JPN,Tokyo-to
JPN,Osaka
JPN,Yamaguchi
JPN,Tokyo-to
JPN,Tottori
JPN,Osaka
JPN,Tokyo-to
JPN,Ibaragi
JPN,Niigata
JPN,Miyazaki
JPN,Saitama
JPN,Gifu
JPN,Osaka
JPN,Aichi
JPN,Aichi
JPN,Chiba
JPN,Oita
JPN,Ehime
JPN,Osaka
JPN,Shizuoka
JPN,Chiba
JPN,Miyazaki
JPN,Osaka
JPN,Nagano
JPN,Nara
JPN,Mie
JPN,Gumma
JPN,Kanagawa
JPN,Chiba
JPN,Chiba
JPN,Miyagi
JPN,Shizuoka
JPN,Osaka
JPN,Ehime
JPN,Fukushima
JPN,Hiroshima
JPN,Osaka
JPN,Hokkaido
JPN,Yamaguchi
JPN,Gumma
JPN,Okinawa
JPN,Shizuoka
JPN,Aichi
JPN,Kanagawa
JPN,Saitama
JPN,Tokyo-to
JPN,Nara
JPN,Hokkaido
JPN,Tokyo-to
JPN,Saitama
JPN,Shizuoka
JPN,Aichi
JPN,Hokkaido
JPN,Ishikawa
JPN,Kumamoto
JPN,Nagano
JPN,Yamaguchi
JPN,Tokyo-to
JPN,Tokyo-to
JPN,Yamaguchi
JPN,Shiga
JPN,Mie
JPN,Hyogo
JPN,Shiga
JPN,Saitama
JPN,Gifu
JPN,Osaka
JPN,Saitama
JPN,Mie
JPN,Yamagata
JPN,Fukuoka
JPN,Chiba
JPN,Yamagata
JPN,Tokyo-to
JPN,Chiba
JPN,Aichi
JPN,Aichi
JPN,Saitama
JPN,Kanagawa
JPN,Hyogo
JPN,Saitama
JPN,Okinawa
JPN,Yamagata
JPN,Aichi
JPN,Nara
JPN,Kyoto
JPN,Hiroshima
JPN,Saitama
JPN,Chiba
JPN,Nagasaki
JPN,Tochigi
JPN,Osaka
JPN,Kyoto
JPN,Chiba
JPN,Chiba
JPN,Niigata
JPN,Okayama
YEM,Sanaa
YEM,Aden
YEM,Taizz
YEM,Hodeida
YEM,Hadramawt
YEM,Ibb
JOR,Amman
JOR,al-Zarqa
JOR,Irbid
JOR,al-Zarqa
JOR,Amman
CXR,ï¿½
YUG,Central Serbia
YUG,Vojvodina
YUG,Central Serbia
YUG,Kosovo and Metohija
YUG,Central Serbia
YUG,Montenegro
YUG,Vojvodina
YUG,Kosovo and Metohija
KHM,Phnom Penh
KHM,Battambang
KHM,Siem Reap
CMR,Littoral
CMR,Centre
CMR,Nord
CMR,Extrï¿½me-Nord
CMR,Nord-Ouest
CMR,Ouest
CMR,Littoral
CAN,Alberta
CAN,Ontario
CAN,Ontario
CAN,Manitoba
CAN,Alberta
CAN,Ontario
CAN,Ontario
CAN,British Colombia
CAN,Ontario
CAN,Ontario
CAN,Ontario
CAN,Ontario
CAN,Quï¿½bec
CAN,British Colombia
CAN,Ontario
CAN,Ontario
CAN,Saskatchewan
CAN,Ontario
CAN,Ontario
CAN,Saskatchewan
CAN,British Colombia
CAN,Ontario
CAN,British Colombia
CAN,Ontario
CAN,Ontario
CAN,Ontario
CAN,Ontario
CAN,Ontario
CAN,Quï¿½bec
CAN,Ontario
CAN,Ontario
CAN,Ontario
CAN,Nova Scotia
CAN,Ontario
CAN,Nova Scotia
CAN,Ontario
CAN,Ontario
CAN,British Colombia
CAN,Ontario
CAN,Newfoundland
CAN,British Colombia
CAN,British Colombia
CAN,Quï¿½bec
CAN,British Colombia
CAN,Ontario
CAN,British Colombia
CAN,Ontario
KAZ,Almaty Qalasy
KAZ,Qaraghandy
KAZ,South Kazakstan
KAZ,Taraz
KAZ,Astana
KAZ,East Kazakstan
KAZ,Pavlodar
KAZ,East Kazakstan
KAZ,Qostanay
KAZ,North Kazakstan
KAZ,West Kazakstan
KAZ,Qaraghandy
KAZ,Qyzylorda
KAZ,Mangghystau
KAZ,Atyrau
KAZ,Pavlodar
KAZ,North Kazakstan
KAZ,Qostanay
KAZ,Almaty
KAZ,Qaraghandy
KEN,Nairobi
KEN,Coast
KEN,Nyanza
KEN,Rift Valley
KEN,Eastern
KEN,Rift Valley
KEN,Eastern
KEN,Central
CAF,Bangui
CHN,Shanghai
CHN,Peking
CHN,Chongqing
CHN,Tianjin
CHN,Hubei
CHN,Heilongjiang
CHN,Liaoning
CHN,Guangdong
CHN,Sichuan
CHN,Jiangsu
CHN,Jilin
CHN,Shaanxi
CHN,Liaoning
CHN,Shandong
CHN,Shandong
CHN,Zhejiang
CHN,Henan
CHN,Hebei
CHN,Shanxi
CHN,Yunnan
CHN,Hunan
CHN,Jiangxi
CHN,Fujian
CHN,Gansu
CHN,Guizhou
CHN,Zhejiang
CHN,Anhui
CHN,Xinxiang
CHN,Liaoning
CHN,Liaoning
CHN,Guangxi
CHN,Shandong
CHN,Heilongjiang
CHN,Jilin
CHN,Hebei
CHN,Inner Mongolia
CHN,Guangdong
CHN,Inner Mongolia
CHN,Hebei
CHN,Jiangsu
CHN,Jiangsu
CHN,Shanxi
CHN,Heilongjiang
CHN,Liaoning
CHN,Henan
CHN,Jiangsu
CHN,Qinghai
CHN,Anhui
CHN,Heilongjiang
CHN,Heilongjiang
CHN,Liaoning
CHN,Fujian
CHN,Guangxi
CHN,Guangdong
CHN,Liaoning
CHN,Heilongjiang
CHN,Ningxia
CHN,Jiangsu
CHN,Hebei
CHN,Liaoning
CHN,Heilongjiang
CHN,Henan
CHN,Heilongjiang
CHN,Liaoning
CHN,Hunan
CHN,Hebei
CHN,Jilin
CHN,Henan
CHN,Hubei
CHN,Hainan
CHN,Shandong
CHN,Anhui
CHN,Hunan
CHN,Shandong
CHN,Anhui
CHN,Jiangxi
CHN,Liaoning
CHN,Henan
CHN,Sichuan
CHN,Henan
CHN,Hubei
CHN,Hunan
CHN,Henan
CHN,Zhejiang
CHN,Guangdong
CHN,Sichuan
CHN,Heilongjiang
CHN,Shandong
CHN,Inner Mongolia
CHN,Hubei
CHN,Jiangsu
CHN,Anhui
CHN,Hebei
CHN,Guangxi
CHN,Guizhou
CHN,Liaoning
CHN,Shanxi
CHN,Liaoning
CHN,Jilin
CHN,Jiangsu
CHN,Shaanxi
CHN,Shandong
CHN,Inner Mongolia
CHN,Guangdong
CHN,Jiangsu
CHN,Sichuan
CHN,Shaanxi
CHN,Shandong
CHN,Jilin
CHN,Jilin
CHN,Shanxi
CHN,Shandong
CHN,Guangdong
CHN,Jiangsu
CHN,Guangdong
CHN,Anhui
CHN,Guangdong
CHN,Hunan
CHN,Hebei
CHN,Hunan
CHN,Xinxiang
CHN,Jiangsu
CHN,Jiangxi
CHN,Shandong
CHN,Hubei
CHN,Shandong
CHN,Jiangxi
CHN,Shaanxi
CHN,Guangdong
CHN,Hubei
CHN,Heilongjiang
CHN,Shandong
CHN,Inner Mongolia
CHN,Sichuan
CHN,Sichuan
CHN,Guizhou
CHN,Ningxia
CHN,Sichuan
CHN,Inner Mongolia
CHN,Liaoning
CHN,Liaoning
CHN,Anhui
CHN,Hunan
CHN,Shandong
CHN,Hebei
CHN,Gansu
CHN,Henan
CHN,Hebei
CHN,Sichuan
CHN,Jiangsu
CHN,Jilin
CHN,Jilin
CHN,Guangdong
CHN,Anhui
CHN,Heilongjiang
CHN,Jilin
CHN,Hubei
CHN,Liaoning
CHN,Jiangxi
CHN,Zhejiang
CHN,Jilin
CHN,Heilongjiang
CHN,Guangdong
CHN,Heilongjiang
CHN,Yunnan
CHN,Jiangsu
CHN,Henan
CHN,Zhejiang
CHN,Guangxi
CHN,Jilin
CHN,Henan
CHN,Shandong
CHN,Liaoning
CHN,Hubei
CHN,Gansu
CHN,Heilongjiang
CHN,Jiangsu
CHN,Shandong
CHN,Xinxiang
CHN,Heilongjiang
CHN,Shandong
CHN,Fujian
CHN,Guangdong
CHN,Liaoning
CHN,Jiangxi
CHN,Jilin
CHN,Henan
CHN,Jiangsu
CHN,Shanxi
CHN,Hubei
CHN,Hubei
CHN,Shandong
CHN,Sichuan
CHN,Shanxi
CHN,Hubei
CHN,Hunan
CHN,Fujian
CHN,Shandong
CHN,Sichuan
CHN,Sichuan
CHN,Jiangsu
CHN,Fujian
CHN,Inner Mongolia
CHN,Sichuan
CHN,Jilin
CHN,Heilongjiang
CHN,Zhejiang
CHN,Anhui
CHN,Guangdong
CHN,Yunnan
CHN,Xinxiang
CHN,Jilin
CHN,Henan
CHN,Jilin
CHN,Sichuan
CHN,Xinxiang
CHN,Guizhou
CHN,Sichuan
CHN,Jiangxi
CHN,Shaanxi
CHN,Jiangsu
CHN,Hunan
CHN,Hubei
CHN,Henan
CHN,Guangdong
CHN,Guangdong
CHN,Xinxiang
CHN,Inner Mongolia
CHN,Zhejiang
CHN,Hubei
CHN,Jiangsu
CHN,Xinxiang
CHN,Guangdong
CHN,Hubei
CHN,Fujian
CHN,Inner Mongolia
CHN,Xinxiang
CHN,Sichuan
CHN,Zhejiang
CHN,Zhejiang
CHN,Shandong
CHN,Shandong
CHN,Jiangsu
CHN,Anhui
CHN,Jiangxi
CHN,Jilin
CHN,Shandong
CHN,Jiangxi
CHN,Shandong
CHN,Hebei
CHN,Henan
CHN,Sichuan
CHN,Guangxi
CHN,Zhejiang
CHN,Anhui
CHN,Heilongjiang
CHN,Hubei
CHN,Shaanxi
CHN,Shaanxi
CHN,Jilin
CHN,Jilin
CHN,Hunan
CHN,Shandong
CHN,Hubei
CHN,Yunnan
CHN,Heilongjiang
CHN,Shanxi
CHN,Fujian
CHN,Sichuan
CHN,Shandong
CHN,Heilongjiang
CHN,Shandong
CHN,Inner Mongolia
CHN,Gansu
CHN,Guizhou
CHN,Heilongjiang
CHN,Jiangxi
CHN,Xinxiang
CHN,Guangdong
CHN,Jilin
CHN,Liaoning
CHN,Jiangsu
CHN,Hunan
CHN,Inner Mongolia
CHN,Shandong
CHN,Hunan
CHN,Shandong
CHN,Jiangsu
CHN,Hunan
CHN,Henan
CHN,Anhui
CHN,Liaoning
CHN,Shandong
CHN,Anhui
CHN,Hubei
CHN,Sichuan
CHN,Henan
CHN,Jiangxi
CHN,Shandong
CHN,Henan
CHN,Guangdong
CHN,Inner Mongolia
CHN,Tibet
CHN,Hunan
CHN,Xinxiang
CHN,Hubei
CHN,Hunan
CHN,Guangxi
CHN,Hebei
CHN,Zhejiang
CHN,Guangxi
CHN,Guizhou
CHN,Shaanxi
CHN,Guangxi
CHN,Anhui
CHN,Zhejiang
CHN,Fujian
CHN,Hunan
CHN,Jiangsu
CHN,Jiangsu
CHN,Gansu
CHN,Hunan
CHN,Shanxi
CHN,Guangdong
CHN,Zhejiang
CHN,Hunan
CHN,Anhui
CHN,Gansu
2218,Fuï¿½an,CHN,Fujian
CHN,Jiangsu
CHN,Hubei
CHN,Hebei
CHN,Hubei
CHN,Heilongjiang
CHN,Hainan
CHN,Hubei
CHN,Anhui
CHN,Liaoning
CHN,Shandong
CHN,Jiangsu
CHN,Zhejiang
CHN,Gansu
CHN,Fujian
CHN,Shanxi
CHN,Guangdong
CHN,Jiangsu
CHN,Peking
CHN,Sichuan
CHN,Liaoning
CHN,Sichuan
CHN,Hubei
CHN,Guangxi
CHN,Henan
CHN,Yunnan
CHN,Jilin
CHN,Fujian
CHN,Zhejiang
CHN,Inner Mongolia
CHN,Fujian
CHN,Shandong
CHN,Sichuan
CHN,Shandong
CHN,Zhejiang
KGZ,Bishkek shaary
KGZ,Osh
KIR,South Tarawa
KIR,South Tarawa
COL,Valle
COL,Antioquia
COL,Norte de Santander
COL,Santander
COL,Tolima
COL,Risaralda
COL,Magdalena
COL,Caldas
COL,Antioquia
COL,Huila
COL,Meta
COL,Cundinamarca
COL,Cesar
COL,Antioquia
COL,Valle
COL,Valle
COL,Santander
COL,Sucre
COL,Cauca
COL,Santander
COL,Risaralda
COL,Valle
COL,Antioquia
COL,Valle
COL,Cundinamarca
COL,Valle
COL,La Guajira
COL,Santander
COM,Njazidja
COG,Brazzaville
COG,Kouilou
COD,Kinshasa
COD,Shaba
COD,East Kasai
COD,Shaba
COD,West Kasai
COD,Shaba
COD,South Kivu
COD,Bandundu
COD,West Kasai
COD,Equateur
COD,East Kasai
COD,South Kivu
COD,North Kivu
COD,North Kivu
COD,Shaba
CCK,Home Island
CCK,West Island
PRK,Pyongyang-si
PRK,Hamgyong N
PRK,Hamgyong P
PRK,Nampo-si
PRK,Pyongan P
PRK,Kangwon
PRK,Pyongan N
PRK,Hwanghae P
PRK,Hwanghae N
PRK,Chagang
PRK,Hamgyong P
PRK,Yanggang
PRK,Kaesong-si
KOR,Seoul
KOR,Pusan
KOR,Inchon
KOR,Taegu
KOR,Taejon
KOR,Kwangju
KOR,Kyongsangnam
KOR,Kyonggi
KOR,Kyonggi
KOR,Kyonggi
KOR,Kyonggi
KOR,Chollabuk
KOR,Chungchongbuk
KOR,Kyonggi
KOR,Kyonggi
KOR,Kyongsangbuk
KOR,Kyongsangnam
KOR,Kyongsangnam
KOR,Kyonggi
KOR,Chungchongnam
KOR,Kyongsangnam
KOR,Chollabuk
KOR,Kyonggi
KOR,Kyongsangbuk
KOR,Kyonggi
KOR,Kyongsangbuk
KOR,Chollabuk
KOR,Cheju
KOR,Kyongsangnam
KOR,Chollanam
KOR,Chollanam
KOR,Kyonggi
KOR,Kang-won
KOR,Kyonggi
KOR,Kang-won
KOR,Kyonggi
KOR,Kang-won
KOR,Chungchongbuk
KOR,Kyongsangbuk
KOR,Chollanam
KOR,Kyongsangbuk
KOR,Kyonggi
KOR,Kyongsangnam
KOR,Kyonggi
KOR,Chungchongnam
KOR,Kyongsangnam
KOR,Kyongsangbuk
KOR,Chungchongnam
KOR,Kyonggi
KOR,Chollabuk
KOR,Chungchongbuk
KOR,Chungchongnam
KOR,Kyonggi
KOR,Kyongsangnam
KOR,Chungchongnam
KOR,Kyongsangbuk
KOR,Kyongsangnam
KOR,Kyongsangbuk
KOR,Chungchongnam
KOR,Chollanam
KOR,Kyongsangnam
KOR,Kyonggi
KOR,Chollabuk
KOR,Kyongsangbuk
KOR,Kyongsangnam
KOR,Kyonggi
KOR,Chollanam
KOR,Chollabuk
KOR,Kang-won
KOR,Kyongsangbuk
GRC,Attika
GRC,Central Macedonia
GRC,Attika
GRC,West Greece
GRC,Attika
GRC,Crete
GRC,Attika
GRC,Thessalia
HRV,Grad Zagreb
HRV,Split-Dalmatia
HRV,Primorje-Gorski Kota
HRV,Osijek-Baranja
CUB,La Habana
CUB,Santiago de Cuba
CUB,Villa Clara
CUB,Granma
CUB,Cienfuegos
CUB,Las Tunas
CUB,Matanzas
CUB,Granma
KWT,Hawalli
KWT,Hawalli
KWT,al-Asima
CYP,Nicosia
CYP,Limassol
LAO,Viangchan
LAO,Savannakhet
LVA,Riika
LVA,Daugavpils
LVA,Liepaja
LSO,Maseru
LBN,Beirut
LBN,al-Shamal
LBR,Montserrado
LBY,Tripoli
LBY,Bengasi
LBY,Misrata
LBY,al-Zawiya
LIE,Schaan
LIE,Vaduz
LTU,Vilna
LTU,Kaunas
LTU,Klaipeda
LTU,Panevezys
LUX,Luxembourg
MAC,Macau
MDG,Antananarivo
MDG,Toamasina
MDG,Antananarivo
MDG,Mahajanga
MDG,Fianarantsoa
MKD,Skopje
MWI,Blantyre
MWI,Lilongwe
MDV,Maale
MYS,Wilayah Persekutuan
MYS,Perak
MYS,Johor
MYS,Selangor
MYS,Selangor
MYS,Terengganu
MYS,Pulau Pinang
MYS,Kelantan
MYS,Pahang
MYS,Perak
MYS,Negeri Sembilan
MYS,Sarawak
MYS,Sarawak
MYS,Sabah
MYS,Kedah
MYS,Selangor
MYS,Kedah
MYS,Selangor
MLI,Bamako
MLT,Outer Harbour
MLT,Inner Harbour
MAR,Casablanca
MAR,Marrakech-Tensift-Al
MAR,Oriental
MAR,Doukkala-Abda
MAR,Casablanca
MAR,Chaouia-Ouardigha
MAR,Tadla-Azilal
MAR,Doukkala-Abda
MAR,Oriental
MAR,Chaouia-Ouardigha
MAR,Taza-Al Hoceima-Taou
MHL,Majuro
MTQ,Fort-de-France
MRT,Nouakchott
MUS,Port-Louis
MUS,Plaines Wilhelms
MUS,Plaines Wilhelms
MYT,Mamoutzou
MEX,Distrito Federal
MEX,Jalisco
MEX,Puebla
MEX,Chihuahua
MEX,Baja California
MEX,Guanajuato
MEX,Jalisco
MEX,Baja California
MEX,Sinaloa
MEX,Guerrero
MEX,Chihuahua
MEX,Aguascalientes
MEX,Sonora
MEX,Coahuila de Zaragoza
MEX,Coahuila de Zaragoza
MEX,Tabasco
MEX,Durango
MEX,Jalisco
MEX,Veracruz
MEX,Guanajuato
MEX,Chiapas
MEX,Tamaulipas
MEX,Quintana Roo
MEX,Tamaulipas
MEX,Veracruz
MEX,Guanajuato
MEX,Sinaloa
MEX,Baja California
MEX,Sinaloa
MEX,Sonora
MEX,Morelos
MEX,Jalisco
MEX,Tamaulipas
MEX,Nayarit
MEX,Tamaulipas
MEX,SinaloaMEX,Durango
MEX,Chiapas
MEX,Veracruz
MEX,Tamaulipas
MEX,Oaxaca
MEX,Hidalgo
MEX,Guanajuato
MEX,Puebla
MEX,Tabasco
MEX,Campeche
MEX,Quintana Roo
MEX,Baja California Sur
MEX,Coahuila de Zaragoza
MEX,Guerrero
MEX,Jalisco
MEX,Zacatecas
MEX,Tamaulipas
MEX,Veracruz
MEX,Chiapas
MEX,Campeche
MEX,Morelos
MEX,Veracruz
MEX,Tabasco
MEX,Sonora
MEX,Tabasco
MEX,Morelos
MEX,Veracruz
MEX,Veracruz
MEX,Sinaloa
MEX,Sonora
MEX,Guanajuato
MEX,Veracruz
MEX,Guanajuato
MEX,Sonora
MEX,Veracruz-Llave
MEX,Guanajuato
MEX,Guanajuato
MEX,Tabasco
MEX,Oaxaca
MEX,Chiapas
MEX,Guanajuato
MEX,Sonora
MEX,Colima
MEX,Guanajuato
MEX,Jalisco
MEX,Coahuila de Zaragoza
MEX,Tamaulipas
MEX,Veracruz
MEX,Chihuahua
MEX,Colima
MEX,Guerrero
MEX,Zacatecas
MEX,Jalisco
MEX,Hidalgo
MEX,Puebla
MEX,Jalisco
MEX,Veracruz
MEX,Veracruz
MEX,Puebla
MEX,Chihuahua
MEX,Tamaulipas
MEX,Durango
MEX,Guanajuato
MEX,Coahuila de Zaragoza
MEX,Zacatecas
MEX,Hidalgo
MEX,Baja California Sur
MEX,Chiapas
MEX,Tabasco
MEX,Tamaulipas
MEX,Veracruz
MEX,Guerrero
MEX,Chihuahua
MEX,Guanajuato
MEX,Guerrero
MEX,Puebla
MEX,Colima
MEX,Chiapas
MEX,Veracruz
MEX,Guanajuato
MEX,Guerrero
MEX,Nayarit
MEX,Guanajuato
MEX,Veracruz
MEX,Guanajuato
MEX,Morelos
MEX,Coahuila de Zaragoza
MEX,Veracruz
MEX,Sinaloa
MEX,Veracruz
FSM,Chuuk
FSM,Pohnpei
MDA,Chisinau
MDA,Dnjestria
MDA,Balti
MNG,Ulaanbaatar
MSR,Plymouth
MOZ,Maputo
MOZ,Maputo
MOZ,Sofala
MOZ,Nampula
MOZ,Manica
MOZ,Nampula
MOZ,Tete
MOZ,Gaza
MOZ,Inhambane
MMR,Rangoon [Yangon]
MMR,Mandalay
MMR,Mon
MMR,Pegu [Bago]
MMR,Irrawaddy [Ayeyarwad]
MMR,Sagaing
MMR,Rakhine
MMR,Shan
MMR,Mandalay
MMR,Tenasserim [Tanintha]
MMR,Shan
MMR,Pegu [Bago]
MMR,Irrawaddy [Ayeyarwad]
MMR,Mandalay
MMR,Tenasserim [Tanintha]
MMR,Magwe [Magway]
NAM,Khomas
NPL,Central
NPL,Eastern
NPL,Western
NPL,Central
NPL,Central
NIC,Managua
NIC,Chinandega
NIC,Masaya
NER,Niamey
NER,Zinder
NER,Maradi
NGA,Lagos
NGA,Oyo & Osun
NGA,Oyo & Osun
NGA,Kano & Jigawa
NGA,Oyo & Osun
NGA,Kwara & Kogi
NGA,Ogun
NGA,Rivers & Bayelsa
NGA,Kaduna
NGA,Oyo & Osun
NGA,Anambra & Enugu & Eb
NGA,Oyo & Osun
NGA,Ondo & Ekiti
NGA,Federal Capital Dist
NGA,Kaduna
NGA,Lagos
NGA,Borno & Yobe
NGA,Anambra & Enugu & Eb
NGA,Oyo & Osun
NGA,Imo & Abia
NGA,Oyo & Osun
NGA,Oyo & Osun
NGA,Oyo & Osun
NGA,Ondo & Ekiti
NGA,Edo & Delta
NGA,Oyo & Osun
NGA,Katsina
NGA,Plateau & Nassarawa
NGA,Sokoto & Kebbi & Zam
NGA,Oyo & Osun
NGA,Kwara & Kogi
NGA,Lagos
NGA,Ondo & Ekiti
NGA,Ondo & Ekiti
NGA,Oyo & Osun
NGA,Oyo & Osun
NGA,Cross River
NGA,Ondo & Ekiti
NGA,Ondo & Ekiti
NGA,Sokoto & Kebbi & Zam
NGA,Ogun
NGA,Oyo & Osun
NGA,Bauchi & Gombe
NGA,Lagos
NGA,Ondo & Ekiti
NGA,Ondo & Ekiti
NGA,Edo & Delta
NGA,Bauchi & Gombe
NGA,Niger
NGA,Edo & Delta
NGA,Niger
NGA,Oyo & Osun
NGA,Benue
NGA,Plateau & Nassarawa
NGA,Oyo & Osun
NGA,Ogun
NGA,Anambra & Enugu & Eb
NGA,Bauchi & Gombe
NGA,Oyo & Osun
NGA,Oyo & Osun
NGA,Lagos
NGA,Ondo & Ekiti
NGA,Cross River
NGA,Lagos
NOR,Oslo
NOR,Hordaland
NOR,Rogaland
CIV,Abidjan
CIV,Yamoussoukro
CIV,Daloa
CIV,Korhogo
OMN,Masqat
OMN,Zufar
OMN,Masqat
OMN,al-Batina
OMN,Masqat
PAK,Sindh
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Sindh
PAK,Punjab
PAK,Nothwest Border Prov
PAK,Baluchistan
PAK,Islamabad
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Sindh
PAK,Punjab
PAK,Punjab
PAK,Sindh
PAK,Punjab
PAK,Nothwest Border Prov
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Sind
PAK,Sind
PAK,Nothwest Border Prov
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Sind
PAK,Sind
PAK,Punjab
PAK,Punjab
PAK,Nothwest Border Prov
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Nothwest Border Prov
PAK,Sind
PAK,Punjab
PAK,Sind
PAK,Punjab
PAK,Punjab
PAK,Sind
PAK,Punjab
PAK,Punjab
PAK,Punjab
PAK,Baluchistan
PAK,Punjab
PAK,Nothwest Border Prov
PAK,Punjab
PAK,Nothwest Border Prov
PLW,Koror
PAN,San Miguelito
PNG,National Capital Dis
PRY,Central
PRY,Central
PER,Lima
PER,Arequipa
PER,La Libertad
PER,Lambayeque
PER,Callao
PER,Loreto
PER,Ancash
PER,Junï¿½n
PER,Piura
PER,Cusco
PER,Ucayali
PER,Tacna
PER,Ica
PER,Piura
PER,Puno
PER,Huanuco
PER,Ayacucho
PER,Ica
PER,Cajamarca
PER,Puno
PER,Callao
PER,Piura
PCN,ï¿½
MNP,Saipan
PRT,Lisboa
PRT,Porto
PRT,Lisboa
PRT,Braga
PRI,San Juan
PRI,Ponce
PRI,Carolina
PRI,Caguas
PRI,Arecibo
PRI,Guaynabo
PRI,Toa Baja
POL,Mazowieckie
POL,Lodzkie
POL,Malopolskie
POL,Dolnoslaskie
POL,Wielkopolskie
POL,Pomorskie
POL,Zachodnio-Pomorskie
POL,Kujawsko-Pomorskie
POL,Lubelskie
POL,Slaskie
POL,Podlaskie
POL,Slaskie
POL,Pomorskie
POL,Slaskie
POL,Mazowieckie
POL,Swietokrzyskie
POL,Slaskie
POL,Kujawsko-Pomorskie
POL,Slaskie
POL,Slaskie
POL,Slaskie
POL,Warminsko-Mazurskie
POL,Podkarpackie
POL,Slaskie
POL,Slaskie
POL,Dolnoslaskie
POL,Slaskie
POL,Slaskie
POL,Mazowieckie
POL,Warminsko-Mazurskie
POL,Opolskie
POL,Lubuskie
POL,Kujawsko-Pomorskie
POL,Slaskie
POL,Malopolskie
POL,Lubuskie
POL,Zachodnio-Pomorskie
POL,Dolnoslaskie
POL,Wielkopolskie
POL,Kujawsko-Pomorskie
POL,Pomorskie
POL,Slaskie
POL,Slaskie
POL,Dolnoslaskie
GNQ,Bioko
QAT,Doha
FRA,Pays de la Loire
FRA,Alsace
FRA,Languedoc-Roussillon
FRA,Aquitaine
