facilityID,_id,sourceURL
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000045),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_0668.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000046),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1226-225x300.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000047),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_12781-300x225.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000048),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1324.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000049),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/image2.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500004a),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/800600.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500004b),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/image4.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500004c),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1275-225x300.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500004d),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/photo-1-5-224x300.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500004e),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_0447.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500004f),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_12531-225x300.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000050),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_0007-3.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000051),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_0676.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000052),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1274-300x225.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000054),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_1227-225x300.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000055),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_1202.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000056),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/image1.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000057),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_0009-3.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000058),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_12781.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000059),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1226.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500005a),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_12531.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500005b),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_1219.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500005c),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1275.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500005d),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/photo-1-5.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500005e),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/image.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500005f),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1274.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000061),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_1227.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000062),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/Kat-300x300.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000063),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_0154-300x225.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000064),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/image4-225x300.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000065),"http://distilleryimage8.s3.amazonaws.com/356beeba6a6111e3bff4127d1946dee0_8.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000066),"http://distilleryimage2.s3.amazonaws.com/7c905a06660b11e3aeb81271dd8cf636_8.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000067),"http://distilleryimage5.s3.amazonaws.com/4952c3fe660b11e389a7126b4264a6c5_8.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000068),"http://distilleryimage2.s3.amazonaws.com/26984f7e62cc11e3bdc312eabe09d68e_8.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000069),"http://distilleryimage9.s3.amazonaws.com/fa2ae118d82411e282a722000a1f9d5f_7.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500006a),"http://distilleryimage3.s3.amazonaws.com/3a6bc0be5e2411e3806c1267eff66efd_8.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500006b),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_0447-300x224.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500006c),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_0009-3-300x200.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500006d),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1282-300x225.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500006e),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1330.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b470500006f),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/image3.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000070),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1270-300x225.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000071),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_1035.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000072),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/11/IMG_0988.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000073),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1282.jpg"
"52736a925c4c8caa03000032",ObjectID(52bcf2ff20594b4705000074),"http://www.bechallengedcrossfit.com/wp-content/uploads/2013/12/IMG_1270.jpg"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000004),"http://www.crossfit919.com/picture/893875_551914788176514_1370367267_o.jpg?pictureId=17813188"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000006),"http://www.crossfit919.com/picture/brian%202.jpg?pictureId=18994665"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000009),"http://www.crossfit919.com/storage/Jason%20profile.jpg?__SQUARESPACE_CACHEVERSION=1340304480232"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db0700000b),"http://www.crossfit919.com/storage/Barbara.jpeg?__SQUARESPACE_CACHEVERSION=1344864477315"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db0700000c),"http://www.crossfit919.com/picture/girls%202.jpg?pictureId=18994667"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db0700000e),"http://www.crossfit919.com/storage/BALLSQT1.jpg?__SQUARESPACE_CACHEVERSION=1340304080887"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db0700000f),"http://www.crossfit919.com/storage/134265_4437254964699_739171460_o.jpg?__SQUARESPACE_CACHEVERSION=1369233556074"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000010),"http://www.crossfit919.com/storage/intragym%20challenge.jpg?__SQUARESPACE_CACHEVERSION=1380681580160"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000011),"http://www.crossfit919.com/storage/Ashley.jpeg?__SQUARESPACE_CACHEVERSION=1344864356080"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000012),"http://crossfit919.squarespace.com/storage/Pat%20Bio%20Pic.jpg?__SQUARESPACE_CACHEVERSION=1375462174116"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000013),"http://www.crossfit919.com/storage/Brendan%202.jpg?__SQUARESPACE_CACHEVERSION=1379019417825"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000014),"http://www.crossfit919.com/storage/Bob%20paleo%20480x640.jpg?__SQUARESPACE_CACHEVERSION=1371480632680"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000015),"http://www.crossfit919.com/storage/christine%20justin.jpg?__SQUARESPACE_CACHEVERSION=1383711325325"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000016),"http://www.crossfit919.com/storage/justin%20christine.jpg?__SQUARESPACE_CACHEVERSION=1383711437576"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db07000017),"http://www.crossfit919.com/storage/Robert%20Jess.jpg?__SQUARESPACE_CACHEVERSION=1339705564512"
"52736a935c4c8caa03000033",ObjectID(52bcf42b874439db0700001a),"http://crossfit919.squarespace.com/storage/pancakes.jpg?__SQUARESPACE_CACHEVERSION=1317648873223"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000004),"http://www.helotescrossfit.com/GYM_39/SLIDE1-8940.gif"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000005),"http://www.helotescrossfit.com/GYM_39/SLIDE6-9703.gif"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000006),"http://www.helotescrossfit.com/GYM_39/SLIDE2-3815.gif"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000007),"http://www.helotescrossfit.com/GYM_39/SLIDE3-4456.gif"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000008),"http://www.helotescrossfit.com/GYM_39/member39-1916-1268.jpg"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc45510900000a),"http://www.helotescrossfit.com/GYM_39/member39-2040-5792.jpg"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc45510900000c),"http://www.helotescrossfit.com/GYM_39/member39-3171-5995.jpg"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc45510900000d),"http://www.helotescrossfit.com/GYM_39/SLIDE7-9395.gif"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc45510900000e),"http://www.helotescrossfit.com/GYM_39/member39-6699-5282.jpg"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000010),"http://www.helotescrossfit.com/GYM_39/SLIDE5-5920.gif"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000011),"http://www.helotescrossfit.com/GYM_39/member39-11366-7391.jpg"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000012),"http://www.helotescrossfit.com/GYM_39/member39-2039-8604.jpg"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000013),"http://www.helotescrossfit.com/GYM_39/member39-3995-7557.jpg"
"52736a945c4c8caa03000034",ObjectID(52bcf453e7cc455109000015),"http://www.helotescrossfit.com/GYM_39/member39-2508-4444.jpg"
"52736a965c4c8caa03000036",ObjectID(52bcf4cbe7cc455109000016),"http://1.bp.blogspot.com/-yOshlPruvIU/Uj0DTkS3owI/AAAAAAAAATM/xcZNSY5BjPE/s320/1236390_228542010634084_1453965982_n.jpg"
"52736a965c4c8caa03000036",ObjectID(52bcf4cbe7cc455109000017),"http://2.bp.blogspot.com/-wyByTXHwLNU/T83TF20G3aI/AAAAAAAAAMU/xAFeSIxNYy0/s320/IMG_3995.JPG"
"52736a965c4c8caa03000036",ObjectID(52bcf4cbe7cc455109000018),"http://1.bp.blogspot.com/-uxs_sqyuNFo/T8dRvUCS94I/AAAAAAAAAKs/KpfTKswmlDI/s320/_MG_3946sml.jpg"
"52736a965c4c8caa03000036",ObjectID(52bcf4cbe7cc455109000019),"http://2.bp.blogspot.com/-R75i-V16bmg/T83Rg90HMrI/AAAAAAAAAL4/O5kXVf7m_Xk/s200/IMG_4055.JPG"
"52736a965c4c8caa03000036",ObjectID(52bcf4cbe7cc45510900001a),"http://4.bp.blogspot.com/-5JWsBD_hc9k/T8dRsQsPufI/AAAAAAAAAKc/HAxkMCweEiA/s320/IMG_3960sml.jpg"
"52736a965c4c8caa03000036",ObjectID(52bcf4cbe7cc45510900001b),"http://3.bp.blogspot.com/-uNMWuIUu9ls/UEqQkNV1vBI/AAAAAAAAANA/CsziaGG-EjA/s320/Ben.jpeg"
"52736a965c4c8caa03000036",ObjectID(52bcf4cbe7cc45510900001e),"http://4.bp.blogspot.com/-69wr7bB6GTk/T82pTvmH_iI/AAAAAAAAALY/XsZoTTUWWck/s320/IMG_3965.JPG"
"52736a965c4c8caa03000036",ObjectID(52bcf4cbe7cc45510900001f),"http://4.bp.blogspot.com/-Sg6Sm4pZqA0/T82pTkemOfI/AAAAAAAAALc/SviyAd-yBa0/s320/IMG_3966sml.jpg"
"52736a975c4c8caa03000037",ObjectID(52bcf521e7cc455109000029),"http://www.crossfitgem.com/gallery/253_t.jpg"
"52736a975c4c8caa03000037",ObjectID(52bcf522e7cc45510900002e),"http://www.crossfitgem.com/gallery/12_t.jpg"
"52736a975c4c8caa03000037",ObjectID(52bcf522e7cc45510900002f),"http://www.crossfitgem.com/gallery/19_t.jpg"
"52736a975c4c8caa03000037",ObjectID(52bcf522e7cc455109000032),"http://www.crossfitgem.com/gallery/95_t.jpg"
"52736a975c4c8caa03000037",ObjectID(52bcf522e7cc455109000033),"http://www.crossfitgem.com/gallery/171_t.jpg"
"52736a9a5c4c8caa03000039",ObjectID(52bcf59ae7cc455109000034),"http://www.crossfitfaction.co.uk/wp-content/uploads/2011/09/images00.jpg"
"52736a9a5c4c8caa03000039",ObjectID(52bcf59ae7cc455109000035),"http://www.crossfitfaction.co.uk/wp-content/uploads/2011/09/images03.jpg"
"52736a9a5c4c8caa03000039",ObjectID(52bcf59ae7cc455109000037),"http://www.crossfitfaction.co.uk/wp-content/uploads/2011/09/images02.jpg"
"52736a9a5c4c8caa03000039",ObjectID(52bcf59ae7cc455109000038),"http://www.crossfitfaction.co.uk/wp-content/uploads/2011/09/images07.jpg"
"52736a9a5c4c8caa03000039",ObjectID(52bcf59ae7cc455109000039),"http://www.crossfitfaction.co.uk/wp-content/uploads/2011/09/images01.jpg"
"52736a9a5c4c8caa03000039",ObjectID(52bcf59ae7cc45510900003a),"http://www.crossfitfaction.co.uk/wp-content/uploads/2011/09/images06.jpg"
"52736a9a5c4c8caa03000039",ObjectID(52bcf59ae7cc45510900003b),"http://www.crossfitfaction.co.uk/wp-content/uploads/2011/09/images04.jpg"
"52736a9a5c4c8caa03000039",ObjectID(52bcf59ae7cc45510900003c),"http://www.crossfitfaction.co.uk/wp-content/uploads/2011/09/images05.jpg"
"52736a9d5c4c8caa0300003c",ObjectID(52bcf5a1e7cc45510900003f),"http://reebokcrossfit020.nl/wp-content/uploads/are-you.jpg"
"52736a9d5c4c8caa0300003c",ObjectID(52bcf5a2e7cc455109000043),"http://reebokcrossfit020.nl/wp-content/uploads/get-started-img.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000044),"http://crossfit14.com/wp-content/uploads/2012/06/Alexes-CF-card-312-e1338682329750.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000045),"http://crossfit14.com/wp-content/uploads/2012/04/inside-Panorama11-e1335147266419.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000046),"http://crossfit14.com/wp-content/uploads/2013/08/CF14Cover1-e1375640757357.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000047),"http://crossfit14.com/wp-content/uploads/2013/08/CF14Cover31-e1375642041640.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000048),"http://crossfit14.com/wp-content/uploads/2012/04/photo-11-e1333905353713.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000049),"http://crossfit14.com/wp-content/uploads/2012/04/BoxPic141-e1335147726193.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900004b),"http://crossfit14.com/wp-content/uploads/2012/04/photo-2-e1333904735169.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900004c),"http://crossfit14.com/wp-content/uploads/2012/04/photo-12-e1333906975977.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900004e),"http://crossfit14.com/wp-content/uploads/2012/04/photo-31-e1333907172538.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900004f),"http://crossfit14.com/wp-content/uploads/2012/04/photo-13-e1333905205997.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000050),"http://crossfit14.com/wp-content/uploads/2012/04/photo-21-e1333907076807.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000051),"http://crossfit14.com/wp-content/CF14/programs_freeintro.png"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000052),"http://crossfit14.com/wp-content/uploads/2013/08/SaraPicStitch-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000053),"http://crossfit14.com/wp-content/uploads/2012/04/photo-41-e1333907155294.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000054),"http://crossfit14.com/wp-content/CF14/programs_crossfit.png"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000055),"http://crossfit14.com/wp-content/uploads/2013/08/AmberPicStitch-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000056),"http://crossfit14.com/wp-content/uploads/2011/08/JenK01-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000057),"http://crossfit14.com/wp-content/uploads/2013/08/photo-22-copy-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000059),"http://crossfit14.com/wp-content/uploads/2011/08/Phil01-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900005b),"http://crossfit14.com/wp-content/CF14/programs_grouppersonal.png"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900005c),"http://crossfit14.com/wp-content/uploads/2013/07/photo-22-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900005d),"http://crossfit14.com/wp-content/uploads/2011/08/Shane01-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900005e),"http://crossfit14.com/wp-content/CF14/crossfitclasesimg.png"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900005f),"http://crossfit14.com/wp-content/uploads/2011/08/Lebbet01-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000060),"http://crossfit14.com/wp-content/uploads/2013/08/photo-122-copy-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000063),"http://crossfit14.com/wp-content/uploads/2013/08/CF14Cover3-e1375642557468.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000064),"http://crossfit14.com/wp-content/uploads/2012/05/photo-31-e1337557313697-150x150.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000065),"http://crossfit14.com/wp-content/CF14/programs_personaltraining.png"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000066),"http://crossfit14.com/wp-content/uploads/2013/08/StevenPicStitch-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000067),"http://crossfit14.com/wp-content/uploads/2011/08/JonW01-230x230.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900006a),"http://crossfit14.com/wp-content/uploads/2012/04/BoxPic14-e1335146151350.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900006b),"http://crossfit14.com/wp-content/uploads/2012/05/keila-after-e1336164512459-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900006c),"http://crossfit14.com/wp-content/uploads/2013/09/JPGReebok-CrossFit-Mens-Lifters-150x150.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900006d),"http://crossfit14.com/wp-content/uploads/2011/09/duke1-266x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900006e),"http://crossfit14.com/wp-content/uploads/2012/06/KarenC-300x225.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000071),"http://crossfit14.com/wp-content/uploads/2011/09/crossfit-14-grand-opening-april-14th-2012-part-2-WOD-238-161x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000072),"http://crossfit14.com/wp-content/uploads/2012/08/photo-1-e1345585595787-150x150.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000076),"http://crossfit14.com/wp-content/uploads/2012/04/CFnewbox1-e1333926948394.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000077),"http://crossfit14.com/wp-content/uploads/2012/05/photo-3-e1336869723546-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900007e),"http://crossfit14.com/wp-content/uploads/2011/09/dukeafter11-e1335141847310-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000080),"http://crossfit14.com/wp-content/uploads/2011/09/Dukebefore1-300x284.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000081),"http://crossfit14.com/wp-content/uploads/2011/09/Jason-Fontana-before-159x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000083),"http://crossfit14.com/wp-content/uploads/2011/09/dukeafter2-e1335141949994-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000085),"http://crossfit14.com/wp-content/uploads/2011/09/duketshirt1-224x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000086),"http://crossfit14.com/wp-content/uploads/2011/09/dukebefore21-197x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000087),"http://crossfit14.com/wp-content/uploads/2011/09/jay-after1-e1335744573115-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000088),"http://crossfit14.com/wp-content/uploads/2012/05/photo-1-e1336869594946-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000089),"http://crossfit14.com/wp-content/uploads/2012/05/photo-11-300x225.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900008a),"http://crossfit14.com/wp-content/uploads/2012/05/keila-before-2-265x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900008b),"http://crossfit14.com/wp-content/uploads/2012/05/photo-4-e1336869681165-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900008c),"http://crossfit14.com/wp-content/uploads/2011/09/jason-before-215x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900008d),"http://crossfit14.com/wp-content/uploads/2011/09/duke11-266x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900008e),"http://crossfit14.com/wp-content/uploads/2011/09/crossfit-14-grand-opening-april-14th-2012-part-2-WOD-085-200x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900008f),"http://crossfit14.com/wp-content/uploads/2011/09/Jay-before-174x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000090),"http://crossfit14.com/wp-content/uploads/2012/05/photo-5-e1336869640642-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000091),"http://crossfit14.com/wp-content/uploads/2012/05/SharonBefore1-300x225.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000092),"http://crossfit14.com/wp-content/uploads/2012/05/SharonBefore3-210x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000094),"http://crossfit14.com/wp-content/uploads/2012/05/SharonBefore2-2-154x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000095),"http://crossfit14.com/wp-content/uploads/2012/06/Karen-Coss3.png"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000096),"http://crossfit14.com/wp-content/uploads/2012/05/photo-2-300x225.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000097),"http://crossfit14.com/wp-content/uploads/2012/05/photo-31-e1337557313697-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000098),"http://crossfit14.com/wp-content/uploads/2012/08/photo-4-300x225.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc455109000099),"http://crossfit14.com/wp-content/uploads/2012/06/Karen-C-2-300x225.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900009a),"http://crossfit14.com/wp-content/uploads/2012/06/IMG_3382-300x225.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900009b),"http://crossfit14.com/wp-content/uploads/2012/08/photo-3-e1345585628556-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900009c),"http://crossfit14.com/wp-content/uploads/2012/08/photo-5-300x225.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900009d),"http://crossfit14.com/wp-content/uploads/2012/08/photo-1-e1345585595787-225x300.jpg"
"52736a9e5c4c8caa0300003d",ObjectID(52bcf61ae7cc45510900009e),"http://crossfit14.com/wp-content/uploads/2012/06/photo-3-6-e1338684644374-225x300.jpg"
"52736a9f5c4c8caa0300003e",ObjectID(52bcf65be7cc4551090000a2),"http://www.rockjunglefitness.com/images/gallery/climbing2.jpg"
"52736a9f5c4c8caa0300003e",ObjectID(52bcf65be7cc4551090000a4),"http://www.rockjunglefitness.com/images/Staff/Dan%20Boulder.jpg"
"52736aa05c4c8caa0300003f",ObjectID(52bcf6d5e7cc4551090000a7),"http://www.crossfit904.com/wp-content/uploads/2012/09/IMG_2870-150x150.jpg"
